section_id,goods_train_flag,krank_special_flag,train_length_m,train_type,priority_class,goods_corridor_active,historical_goods_throughput,line_type,signaling_system,block_section_line,weather_severity,flat_tyre_incidents_last_hr,maintenance_block_active,headway_ahead_min,current_delay_prev_min,section_speed_profile,congestion_next_block,time_of_day_hour,protocol_id,delay_next_min,recommended_action
S18396,1,0,547.8601824219303,passenger,4,0,8.17778718800846,double,ABS,Main,1,0,0,11.187954901674319,0.9783528816408602,76.32915898909594,2,21.792621748340125,PR100,7.391809884186575,WAIT_120s
S18397,1,0,706.7863875369773,goods,5,1,5.878201259325477,single,ABS,Main,0,0,0,19.019555966829433,1.3724331284981122,96.28575000974413,2,23.736701484852226,S.R.8.02,11.651370150032234,NORMAL
S18398,0,0,596.2586307177759,express,5,0,5.9060355317317965,single,ABS,Loop,1,0,1,16.315355305883934,7.033481843752651,98.33996276178786,0,16.969986467776685,G&R.73,23.586766860711958,NORMAL
S18399,1,0,646.3594607071227,passenger,4,0,6.760461490488188,multiple,AT,Up,1,2,0,14.445571419271891,2.2575275696277077,104.33670523777734,2,23.73498607487145,G&R.60,3.0534962038815747,KRANK_PRIORITY
S18400,0,0,624.2452403349297,express,4,0,4.40214726298469,double,ABS,Loop,2,0,0,21.20829109012209,3.7105079378288734,81.49456793277226,4,12.943097793655143,S.R.10.02,0.7834593261404483,NORMAL
S18401,1,1,780.120578642611,passenger,1,0,6.998063087078592,double,ABS,Main,0,0,0,10.50548377564993,2.2818329297192457,110.33516833559521,3,4.719633700677161,PR103,36.85245576066999,SPEED_60kmph
S18402,0,0,518.8711062806789,express,1,0,5.715715401246083,multiple,ABS,Main,2,0,0,8.028879882509202,3.3031288512648995,98.3459704930534,4,14.498405833892267,PR104,5.282506884572622,NORMAL
S18403,1,0,611.7453682505753,goods,4,1,9.425018667610509,double,AT,Main,4,0,0,12.178842364555736,3.4605050385976077,102.55997322911115,3,9.717036232169864,S.R.10.02,6.6317659148687556,NORMAL
S18404,1,0,831.780961210336,express,1,1,8.327792994447764,single,ABS,Up,0,0,0,7.401218155268738,0.7971267696721012,108.44956949158819,1,22.677224611610463,S.R.24.01,36.38492349468886,NORMAL
S18405,1,0,468.9211262164367,goods,3,1,6.1428784500898725,single,ABS,Down,2,0,1,12.571969382099502,4.9351216627850185,96.33760579234328,0,7.996402135190061,S.R.16.02,38.5487689293004,NORMAL
S18406,0,0,737.7265925580016,express,5,0,10.063350128997632,double,ABS,Main,2,1,0,9.937583103946276,0.07476461001140632,93.45702682198623,1,23.102930987643262,PR103,6.478592784234222,SPEED_60kmph
S18407,0,0,717.1532588915088,express,3,1,9.30913865025173,single,ABS,Down,3,0,0,15.52403035595412,1.0585567643337195,105.35672480156313,3,17.397062103771876,G&R.61,4.4067667269128155,NORMAL
S18408,1,0,490.6713501476495,goods,3,1,7.130825648844068,multiple,ABS,Down,0,0,0,9.150756086934434,9.999191210130032,80.60146748134338,2,4.329991105125936,PR102,0.1251026777783886,SPEED_70kmph
S18409,1,0,756.5383610341232,passenger,1,0,4.088967008782068,double,AWS,Down,0,0,0,11.069351855945538,3.059356054998175,94.80459975447482,2,0.24360264360859585,PR118,6.7655473386495535,NORMAL
S18410,1,1,702.3563192768006,passenger,4,0,7.339387218712634,double,ABS,Down,4,0,0,6.096223550958362,0.10818865288078691,93.89293420188153,2,12.93616761754533,S.R.8.02,6.28153523768613,NORMAL
S18411,0,0,533.1316276849388,goods,1,0,9.0218747860888,double,AT,Up,4,0,0,7.1272816764559765,2.7322868084285163,93.26351826087124,1,1.3457393752610214,G&R.66,16.995562869768364,NORMAL
S18412,0,0,685.5624004371051,express,3,0,9.479772340332596,single,ABS,Loop,3,0,0,11.521771835866213,6.089950958034391,87.48387486067371,2,21.56357643543931,PR108,10.13159151953292,NORMAL
S18413,0,0,640.178815798467,express,1,0,6.746612716772937,single,ABS,Loop,0,0,0,12.045993253527772,6.359976452400587,84.46094241513885,1,19.696333358990472,PR112,5.937379056946582,NORMAL
S18414,0,0,535.3279164128058,goods,4,0,7.966019258841033,double,ABS,Down,0,0,0,16.254306864882953,0.09292713714689112,109.94959501262667,2,18.684938080133993,S.R.23.01,10.120061672376286,NORMAL
S18415,0,0,502.49262751141026,express,3,0,9.685900731366738,multiple,AT,Main,2,0,0,13.587983207604884,2.934346457125318,90.1491712531942,2,22.88472023987127,G&R.54,1.7481003512236846,NORMAL
S18416,1,0,506.7999862380494,goods,5,1,7.137065332102694,double,AT,Main,2,0,0,11.66811150597369,8.836940900991024,122.66748177186004,2,0.7560873183577836,ABS1,10.696769742022008,NORMAL
S18417,0,0,482.4081482256892,goods,4,0,6.2035646817652355,multiple,AWS,Up,0,0,0,12.577980737386952,11.521734786480918,98.28707370117269,1,6.7991584348269365,PR113,62.31003564321351,NORMAL
S18418,0,0,658.9612737336573,express,4,0,9.081290266142547,double,AT,Main,0,1,1,2.1903561372523868,3.7203022660590297,96.06667052817119,2,16.225969000154038,ABS2,0.46569177851491533,NORMAL
S18419,0,0,708.9059485360463,passenger,4,0,8.595182822914758,single,ABS,Main,1,0,1,13.132891761853585,0.06533530763761405,85.36766792978419,2,14.894289446348807,PR107,4.869584904265803,NORMAL
S18420,1,0,715.0729907824685,express,3,0,7.238559500700678,double,ABS,Up,1,0,1,9.813701109860473,3.030963497311319,109.37805730357867,1,23.691652471191922,S.R.6.02,13.826084008200983,NORMAL
S18421,1,0,525.9010531636128,express,3,1,9.183919114149154,double,ABS,Down,2,0,0,13.528955652766117,3.3841293935537524,76.73757145619828,6,5.33001069521073,CA1,8.570041988376445,NORMAL
S18422,1,0,474.5740525759374,passenger,3,0,5.843945068285125,single,AT,Down,1,0,0,8.141796208827413,0.2357927805345179,90.64575059550646,2,18.53750627158584,S.R.15.01,38.88569907421533,NORMAL
S18423,1,0,502.3326069038189,express,1,0,7.655343473022591,double,ABS,Up,0,1,0,11.697776964328746,0.06070163711745941,92.70474459726466,1,5.700856027034104,S.R.17.01,0.018970686414490935,NORMAL
S18424,1,0,629.7318515117767,passenger,3,0,6.178393924975375,single,ABS,Down,1,1,0,16.69839700812712,4.442979188426664,72.44068007873918,0,5.757711654044088,PR102,0.848743086185084,SPEED_70kmph
S18425,1,0,752.7958266860758,goods,5,0,9.080193292074075,single,ABS,Down,0,0,0,15.944488783668639,0.7613670578522201,104.06895901276587,4,20.17132093477686,G&R.53,16.571831772188947,NORMAL
S18426,1,0,448.786300702857,goods,1,0,7.70948823952166,double,ABS,Up,0,1,1,10.908266501882474,7.85686085770992,86.22980683409607,1,13.28580140218412,G&R.62,6.444640031508444,NORMAL
S18427,1,0,689.9035480606841,passenger,3,1,4.32773650197008,single,AT,Down,1,0,0,15.429072305365557,0.2921569824128196,98.19062156258464,3,13.556058089098467,G&R.63,11.368098310153512,NORMAL
S18428,1,0,546.7374934369341,passenger,5,0,10.681149138495972,double,ABS,Main,1,0,0,11.735466521820117,2.4609901940217482,105.15336696178333,3,1.6320611850093112,M4,7.645278635752948,NORMAL
S18429,1,0,475.524728366153,goods,1,0,9.242293478092181,double,AT,Up,1,0,0,13.282531889162179,11.474179798346976,88.62658527412472,4,7.640210071936631,S.R.9.02,7.157336416715325,NORMAL
S18430,0,0,406.6113591428174,passenger,1,0,8.935928530294731,multiple,ABS,Up,2,0,0,6.469791283751099,1.1811424017530057,84.49624405805493,2,5.595755897627409,S.R.13.01,10.805345442666995,NORMAL
S18431,0,0,818.0756142255149,passenger,3,0,8.491581520330097,double,ABS,Loop,4,0,0,9.271735448213505,14.77626996698231,106.87745132210237,3,0.3562614160224671,PR113,7.152534344976443,NORMAL
S18432,1,0,628.8871085645769,goods,3,0,10.529275913838054,single,ABS,Loop,2,0,0,15.67471806680543,3.216578241302029,104.03429210302113,2,8.397173760400989,G&R.59,17.10997407407448,NORMAL
S18433,0,0,662.2934244993321,goods,1,1,8.516821221041644,multiple,ABS,Main,2,1,0,15.15693863749185,1.9329184462842999,91.21749078574325,1,10.916455461971154,PR110,2.7648514914593436,NORMAL
S18434,0,0,505.4514229305941,goods,1,1,5.12488805693488,single,ABS,Down,4,0,1,14.891313822617235,5.449497676503953,103.60926835664941,1,18.990662161832507,M5,0.5459142260628206,NORMAL
S18435,1,0,801.1008924489217,express,3,1,8.005583090935376,single,ABS,Main,2,0,0,13.068188961916837,0.014723259552184072,63.25233668279979,2,18.854249101751392,S.R.7.02,8.388677116112014,NORMAL
S18436,1,0,631.810896837435,passenger,5,0,7.261018265922232,single,AWS,Up,4,0,0,10.897668525367543,3.2792495933813135,94.30792953356722,3,18.296396873436308,G&R.58,6.268762012309724,NORMAL
S18437,1,0,485.15829375070507,express,4,0,6.72039809238958,single,AWS,Down,0,0,0,9.092368223298312,1.6461542994140812,104.56932579945757,5,3.1467450606246867,S.R.11.02,1.677766357118903,NORMAL
S18438,1,0,652.9960148519762,goods,3,1,10.382262901932599,double,ABS,Main,3,1,0,16.789673979764814,0.10212609550647687,83.66849306165307,1,5.5402395913708204,G&R.57,7.6412913376890055,NORMAL
S18439,0,0,663.6234981401519,goods,4,1,11.754317665825406,double,ABS,Main,1,0,0,12.720591578909865,9.0074107941577,105.28519751174137,4,21.618378751931072,QREE,19.776731598562556,NORMAL
S18440,1,0,675.8393497891465,express,5,1,9.082000828753609,single,AT,Down,1,0,1,10.55686016932388,2.245071901765398,90.11454822781828,1,21.172020516404388,PR110,2.4761103875331276,NORMAL
S18441,1,1,757.3582677942301,goods,3,0,6.524867030767239,single,ABS,Down,2,1,0,20.61690325647784,7.045117231262974,98.34905751825406,2,20.481668424899677,PR100,6.211332966067814,WAIT_120s
S18442,0,0,784.0365315307406,express,3,1,10.937038446632203,double,ABS,Down,5,2,0,10.298791227751718,1.1099861087176466,80.10398813091041,3,7.756545432422002,M8,0.29822306640111795,NORMAL
S18443,1,0,570.9075085438653,express,5,0,3.9280754938185463,multiple,ABS,Down,0,0,0,12.301697258897144,1.5526552348591238,120.62097766912171,1,11.851019735077376,G&R.66,26.525707313143272,NORMAL
S18444,0,0,375.121290713664,express,4,0,7.328277144492836,double,ABS,Down,4,0,0,15.488971403884666,3.026421472462685,91.15578747154704,1,6.236100697900283,M8,66.29315969572143,NORMAL
S18445,1,0,769.1138531061325,express,5,1,8.43097014376437,double,AT,Main,4,1,0,8.883798835851492,3.8302500159737543,75.1100847829417,3,3.15220048277052,S.R.6.03,2.96809764829809,NORMAL
S18446,1,1,700.4989159877485,goods,5,0,4.983668666298964,double,ABS,Loop,2,0,0,9.194726671284396,2.828040698388948,106.8686793832291,1,14.626364757667496,PR105,0.7649683728077179,NORMAL
S18447,1,0,763.8092697712984,goods,1,0,6.135774448899521,double,AWS,Down,1,1,0,15.517067911264203,13.233951451934573,89.99973455976638,2,11.857494278113816,G&R.63,10.04511630761787,NORMAL
S18448,1,0,581.3316460667806,goods,1,0,6.6647653113019105,double,ABS,Down,1,0,0,13.021691170680246,12.279467026750002,99.04864628140162,1,5.354105302022698,S.R.9.02,16.848864852055662,NORMAL
S18449,1,0,713.1029299540065,express,4,0,9.367530042595373,single,ABS,Down,2,0,1,16.972472108496778,3.506507257040101,85.29609289993968,6,4.019971827489179,S.R.6.01,19.937698775968208,ROUTE_LOOP
S18450,1,0,768.6470431405903,goods,4,1,7.987712234939647,single,AT,Down,1,1,0,8.676351033543657,10.054712642774264,98.96798788368503,0,9.191740658049142,G&R.69,35.70948873810581,NORMAL
S18451,1,0,627.7409000251672,goods,4,0,7.7509888367188,multiple,ABS,Up,2,0,1,12.839037870568108,3.3760442683353573,98.29852784956914,0,15.738621472661773,PR118,22.83380046498531,NORMAL
S18452,1,0,578.3913448981514,goods,1,0,6.884522413764075,multiple,AWS,Loop,1,0,0,7.150675752928883,4.861866540560945,116.20672975061012,0,18.05683941966997,PR108,34.03092764053423,NORMAL
S18453,1,0,760.6381433491396,express,3,0,8.700222275614887,double,AT,Down,5,0,1,14.059996385562687,1.0504490848445864,85.29522115036758,1,15.054780073214289,PR110,25.5663190306649,NORMAL
S18454,0,0,553.4786984139763,goods,1,1,10.02696395828959,double,AT,Up,0,0,0,17.583458245741365,1.2781169506612333,106.47300408566839,0,12.040663411999585,PR106,23.43251178094923,NORMAL
S18455,1,0,631.628124587108,express,1,1,7.40418166967523,single,ABS,Up,1,0,0,6.120275827728355,2.1102832343325475,93.33498837667624,5,18.275456690498643,S.R.13.01,53.060700015561835,NORMAL
S18456,1,0,533.9715064235207,express,5,1,9.456924402094911,single,ABS,Loop,0,0,0,8.062296722290178,9.401378792895361,87.69851539560374,2,16.815465869998555,S.R.24.01,39.92367855984707,NORMAL
S18457,1,0,636.4847466406079,goods,4,0,9.652074447760699,single,ABS,Main,3,0,1,9.463242459266626,0.2835060201509351,97.01252946589405,3,5.413093241875119,S.R.6.01,27.19454502533354,ROUTE_LOOP
S18458,1,0,622.6108852449277,express,4,0,7.0398462281724274,double,ABS,Up,2,0,0,8.723120830768304,2.5753924521733347,119.90320231929083,2,12.838896054559996,AT1,2.9281901297098676,NORMAL
S18459,1,0,539.7966133151303,express,3,0,8.292317052659826,single,AT,Main,1,0,1,15.190161538384023,4.442237825117806,99.55850963695946,3,2.6918582782446014,PR108,7.6744739574274305,NORMAL
S18460,1,0,476.5916447869156,express,3,1,9.29495909649024,multiple,ABS,Up,2,0,0,5.52697461473467,2.9453399454901987,107.95009080684065,4,22.664437989127926,PR101,1.547466207944922,SPEED_90kmph
S18461,0,0,763.8881858343265,passenger,3,1,6.557229402627444,multiple,AT,Up,1,0,0,10.181359667282212,1.2192712169913862,95.90369224192611,3,1.086171036908346,PR114,12.251778356125559,NORMAL
S18462,1,0,700.6624592320317,passenger,1,0,8.635633604906841,double,AWS,Main,2,0,0,8.628500206817279,0.26465815908577917,102.91328689323453,3,21.101915965717918,G&R.51,7.298049941501324,NORMAL
S18463,1,0,484.84830318277807,express,3,0,8.844312238461145,multiple,AT,Loop,1,0,0,6.823877132684757,9.63156921768554,78.75611845224827,0,9.024820677899388,PR104,11.881240944262583,NORMAL
S18464,1,0,704.2495140101191,passenger,1,1,5.620739013429026,multiple,AWS,Loop,1,0,0,15.812284281398771,0.9763029694969231,95.56758650922103,3,13.497121786066927,PR116,29.588862389546506,NORMAL
S18465,0,0,729.503183033585,goods,3,1,6.502414391304356,single,AWS,Down,1,0,0,6.376503478659868,2.7742193252576866,92.8526564887081,2,14.813336779575575,M8,9.2287023777143,NORMAL
S18466,1,0,682.7991345286357,passenger,3,0,6.4464764331163265,multiple,ABS,Main,0,0,0,13.373697960304737,1.9614971770289433,107.20563473915999,3,9.493144212131703,G&R.62,11.84740172110019,NORMAL
S18467,1,1,672.3592722248238,goods,1,1,5.971011890199011,double,ABS,Loop,1,0,0,13.119804217470419,2.756427945277286,94.09429924271382,0,8.614314873075429,PR110,1.3876842693996199,NORMAL
S18468,1,0,615.5254436543185,passenger,1,1,10.40745470609346,single,ABS,Main,5,0,0,8.919891100802369,3.037254380649684,90.71963753620447,2,14.903689648166576,G&R.65,4.373695251611183,NORMAL
S18469,1,0,706.3725661771355,passenger,1,0,8.231652206690047,double,AT,Down,2,0,0,9.207765483311729,0.5345348529605316,106.88366537393568,3,13.728890698893611,G&R.56,22.34974991204868,NORMAL
S18470,1,0,718.8821139501467,express,1,0,8.905157885613551,double,ABS,Main,2,0,0,14.13445247735953,17.28199311377122,101.28928085333939,3,13.58653017477786,PR118,4.7522631688867545,NORMAL
S18471,0,0,495.01250349120863,goods,1,0,14.71676616890062,single,ABS,Main,1,2,0,10.231237975578367,7.99659723561969,96.68026700660812,1,5.076497961503278,PR118,19.934722934850033,NORMAL
S18472,1,0,516.1697829059116,passenger,3,0,5.225654586444589,double,AT,Up,2,0,0,11.788456835846093,1.8178139000606017,91.3762568576633,0,5.603016748685017,S.R.12.01,23.264693781869422,NORMAL
S18473,1,0,659.5910848403129,goods,1,0,9.024541684140365,multiple,AT,Loop,3,0,1,9.369576251292216,2.67543804347387,87.826078994493,3,13.363614234395637,PR102,8.064095629634684,SPEED_70kmph
S18474,0,0,577.2435801656815,passenger,3,0,4.326765709504801,multiple,AT,Up,2,1,0,16.262737147508574,0.974913378125474,99.05217833486194,2,23.37056512213627,PR119,0.6604478149455624,NORMAL
S18475,1,0,800.5705670331834,passenger,5,0,6.1243104387697045,single,ABS,Main,4,1,0,17.537736921978627,8.432485707753957,83.26619475199908,3,12.394991845725333,G&R.60,3.29286307970109,KRANK_PRIORITY
S18476,1,0,533.2859788335618,express,4,1,9.202431359435916,double,ABS,Loop,2,0,0,6.031541477905876,0.3120065424275519,73.09235646174915,1,16.34714810639617,S.R.8.03,5.005776023019227,NORMAL
S18477,1,0,645.0986429726687,passenger,4,1,6.323270226061475,double,ABS,Down,2,0,0,7.607133276948602,13.544697427485062,85.01774145207439,2,1.4101252289135076,PR119,19.546846564863348,NORMAL
S18478,1,0,560.2227297271729,goods,3,1,10.056246549629288,multiple,ABS,Main,5,0,0,18.219064406663662,4.475865273126712,119.30435132521085,1,13.85339074484202,PR107,7.065568932252276,NORMAL
S18479,1,0,500.0506396421468,goods,1,0,6.057632405892305,single,ABS,Up,0,0,0,14.420318070410403,0.3461487269058781,102.5436909187628,2,18.629391055361445,PR106,0.23177980002405746,NORMAL
S18480,1,0,664.7846542086861,express,5,0,9.667227654538179,double,ABS,Up,0,0,0,19.63329045576332,5.995121648065794,102.04362859659804,3,16.38245270619997,S.R.13.01,8.156692764804816,NORMAL
S18481,0,0,603.2775524685325,passenger,3,0,10.947449389800932,double,ABS,Loop,2,0,0,12.960246837975248,3.8973410068617014,84.28817288368224,2,7.082506344670001,W4,37.47261847018645,NORMAL
S18482,0,0,554.3414536001359,passenger,1,0,7.786513634772995,single,AT,Main,0,1,1,10.466555887960826,2.1916340236783856,81.30886184987529,2,14.345165580365148,G&R.56,2.3115698173013914,NORMAL
S18483,0,0,664.895126712588,goods,1,0,8.977150259043025,multiple,ABS,Loop,1,0,0,12.239602981282232,3.1540743168464287,71.45098424370482,2,23.04418138934662,M3,2.5023187044774615,NORMAL
S18484,1,0,518.468076604094,goods,3,1,9.623153319828216,single,ABS,Up,3,2,0,11.277713926772577,3.962175971835015,77.30386268629293,1,8.638711328605932,S.R.22.01,48.42107005315149,NORMAL
S18485,1,0,587.3199596592909,goods,3,1,11.125242136323779,multiple,AWS,Loop,1,0,0,15.213948561667824,2.315436679188205,93.60562736526349,4,21.048255353169957,PR118,3.3693132699874435,NORMAL
S18486,1,0,594.0220089349115,goods,1,1,6.950989124686737,single,ABS,Up,2,0,1,3.0619622834371167,5.261767097399872,124.9544092392014,7,7.257575972947213,S.R.6.01,34.771480933215024,ROUTE_LOOP
S18487,1,0,592.0159078323886,express,3,1,8.586826132112355,multiple,AT,Loop,4,0,0,9.224729805039159,9.153160862014861,99.61462940199748,2,8.142142192344334,S.R.19.01,14.824249483296459,NORMAL
S18488,0,0,713.9239047300658,express,3,0,14.427708622447778,multiple,ABS,Loop,0,0,0,4.812767539651829,5.575829187035783,90.57338019622414,0,22.642992903973106,S.R.21.01,6.467913399148579,NORMAL
S18489,1,0,806.0600270618788,goods,3,0,8.406160722659633,double,ABS,Down,4,0,0,13.147682774139854,0.955925543861222,90.40760483701095,2,22.73925138480188,G&R.61,14.164182194619137,NORMAL
S18490,0,0,496.8459675382427,express,1,0,9.424253017760938,double,AT,Main,3,1,0,3.028347848044003,9.624410946841543,84.86703163234974,2,5.817174352799968,S.R.13.01,2.9327348944036054,NORMAL
S18491,1,0,501.47872273870956,express,4,0,9.502112486152015,double,ABS,Loop,2,0,0,8.59910663542068,3.9223881147781654,99.64586351682273,2,20.044340784534935,S.R.8.02,0.010136197201083665,NORMAL
S18492,1,0,710.5917004086186,express,4,1,7.567893785268534,double,ABS,Main,4,1,0,12.795271886299568,1.361545176226822,96.16665139229595,1,2.5786499152396427,S.R.19.01,58.61246014507843,NORMAL
S18493,1,0,724.8525277986586,passenger,3,1,4.34733192295689,single,ABS,Loop,3,0,0,11.5247243587662,6.374244776199156,99.24998229889863,4,21.310375610576685,G&R.58,3.5463774274572124,NORMAL
S18494,1,0,597.4447154651666,passenger,5,1,9.304447070976327,double,ABS,Loop,1,0,0,18.44369128751599,2.013211414399338,99.92897061671233,3,4.288723167281412,G&R.66,7.6515538646577745,NORMAL
S18495,0,1,717.4215739648768,goods,5,1,5.2670181192535726,single,ABS,Main,0,0,0,8.827841246036337,14.876709524663516,80.86569203640757,3,8.748875167787894,G&R.56,2.6572746031691112,NORMAL
S18496,0,1,735.8097401475452,goods,3,0,9.516030483627402,single,ABS,Loop,2,0,0,13.968801494736162,2.8779196692644216,65.01180385408692,2,14.163535270021645,S.R.18.01,18.19813199289465,NORMAL
S18497,1,0,521.3058171876638,passenger,1,1,7.3041120242006965,multiple,ABS,Up,4,0,0,14.606787925003118,0.6885881041567439,97.27759337191723,4,15.82389933179713,S.R.8.03,14.47696154945534,NORMAL
S18498,1,0,580.580393093751,goods,4,0,7.758627687558876,double,ABS,Loop,3,1,0,13.614585383175577,14.532375564914457,82.60551800856103,3,15.671223187370128,PR116,5.358234071939934,NORMAL
S18499,1,0,514.6349515476409,goods,3,0,7.659524716156069,single,ABS,Up,2,0,0,15.092398473934447,4.578497779034526,90.75029352413125,0,22.871352377677788,G&R.56,30.374309993093718,NORMAL
S18500,1,0,381.3184051963141,passenger,5,0,6.89453046661421,single,AT,Loop,3,2,0,9.54143009427932,3.1904794842368895,96.66428291440717,1,4.224880200447791,PR107,21.47699542953239,NORMAL
S18501,1,0,488.66435328120576,passenger,3,0,8.373726267776119,double,AWS,Main,2,1,0,16.31807417792478,3.3549722075039403,84.63948860871301,2,10.016779507301475,PR101,1.6601075643598957,SPEED_90kmph
S18502,0,0,521.7249605773347,goods,5,0,5.406015072536588,double,ABS,Loop,3,0,0,13.423508371104154,3.6202907202221053,74.50068163554471,2,14.186499553950448,ABS1,5.7074647975235235,NORMAL
S18503,1,0,485.1991691035728,passenger,1,0,8.884474549160107,single,AT,Main,1,0,0,16.836504956463177,4.021555090741188,97.01705734286931,4,6.3713894276497465,S.R.24.01,31.13017192608541,NORMAL
S18504,1,0,762.0532553859914,goods,5,0,4.556869144145443,multiple,AWS,Main,0,0,0,12.284204405265053,5.618518966312081,101.55435229587546,1,3.5876368836106716,G&R.58,0.8969594166778394,NORMAL
S18505,0,0,693.3871489730416,passenger,1,0,8.41384784450256,double,ABS,Down,3,1,0,16.53272858607542,5.0357792225558216,109.5375764726556,3,7.56301989147249,PR116,34.3467212230663,NORMAL
S18506,1,1,589.5161670708749,goods,3,0,5.166000192552324,single,AT,Main,3,0,0,8.914335056337714,0.22245268977652846,88.84285551159633,5,23.746037454331148,PR114,1.1076398834026098,NORMAL
S18507,1,0,632.9415615870901,goods,1,1,5.10029068608797,single,AWS,Down,5,0,0,14.899417276550428,10.314916274013799,88.27744089619908,2,13.76273507766507,S.R.9.02,22.44537404565087,NORMAL
S18508,1,0,729.1404970101692,passenger,4,1,5.3188483640963415,single,ABS,Up,3,0,0,9.808410110731376,0.6731540928866172,83.22899901325118,4,18.255198075305547,PR106,29.356170553586782,NORMAL
S18509,1,0,577.0309265306738,goods,4,1,6.2192486174388595,multiple,ABS,Down,5,0,1,13.812491231413219,0.7546260971959724,81.16257155869435,4,7.276639875635228,W3,33.37836726721668,NORMAL
S18510,1,0,476.612957163887,goods,3,1,8.062424625357334,single,ABS,Down,0,0,0,13.515673687228885,2.383570146902517,87.81029381099752,2,7.10434709869006,W1,26.40684107685051,SPEED_50kmph
S18511,1,0,550.1350798663151,express,5,0,8.99777227836126,double,AT,Loop,0,0,0,16.168241727383062,3.947530363136394,97.68450591098981,2,8.475566342320532,S.R.17.01,7.601328309337997,NORMAL
S18512,0,0,485.5035835150826,express,1,0,5.374694657173115,double,AT,Up,4,0,0,13.862942900384779,7.974381709111583,94.13806033039815,5,15.781497250251919,PR104,9.09560077020825,NORMAL
S18513,0,0,484.65866095432006,goods,1,0,6.12370649171705,double,ABS,Down,0,0,0,17.96738162986942,0.6270103465904253,81.66220127267741,0,20.43661389388481,S.R.7.01,16.647363309624776,NORMAL
S18514,0,1,800.7689683571347,express,5,1,4.524515119517411,single,ABS,Loop,2,0,0,8.57837633262009,0.6789396433636459,97.4247346795765,3,0.16334113628622404,PR102,0.5708362714925279,SPEED_70kmph
S18515,1,0,691.9255274844721,goods,1,0,10.018988424195728,single,ABS,Loop,4,1,1,8.24473242952649,3.7049044487260807,98.71471637840078,1,11.834388537978224,G&R.68,48.50573063136876,NORMAL
S18516,0,0,720.9494360459878,goods,1,0,6.768691963632865,multiple,ABS,Loop,2,0,1,12.124251732942753,0.7337078534933658,98.74086325399743,0,3.257641793419225,S.R.10.01,18.83895798658365,NORMAL
S18517,1,0,529.8689719322724,goods,4,0,7.357993817421989,single,AT,Main,0,0,0,17.086133123428255,4.748873841601758,88.08481176177655,1,2.39349273947642,PR107,1.5209907214876681,NORMAL
S18518,1,0,661.6044963605902,goods,4,0,7.544668828432616,single,ABS,Main,5,0,0,13.97008155190794,4.635916933794963,104.21541601109065,2,18.502481296612086,ABS2,0.6393408500585717,NORMAL
S18519,1,0,568.4788055682187,express,1,0,8.230448253047252,double,ABS,Down,0,1,0,8.408928061104005,7.1081137533196594,83.1115642647152,1,11.446754185148125,S.R.12.01,47.17881030997327,NORMAL
S18520,1,1,676.2241458309906,goods,4,0,5.604626208594323,multiple,ABS,Up,1,0,0,13.732964838640381,1.814597316216535,75.58905289154946,0,16.382379327227707,S.R.10.02,10.611085065652464,NORMAL
S18521,1,0,442.8325691133159,express,3,0,4.505666106894168,multiple,ABS,Down,5,0,0,10.356962025465393,0.7032810785898143,78.40486023404799,2,17.86923669267757,G&R.57,19.49809696452617,NORMAL
S18522,1,0,760.5273830889107,passenger,3,1,4.712179380919576,single,ABS,Loop,2,1,0,10.15399905311283,2.6771279081437007,96.43959477265662,2,16.624816612736485,PR102,19.181214612947095,SPEED_70kmph
S18523,0,0,801.4405953522904,goods,3,0,9.846317281486604,multiple,AT,Up,1,0,0,11.16549160319773,1.7151228567988892,98.00647135733792,1,7.494542558859803,S.R.15.01,3.3547109582695502,NORMAL
S18524,1,0,787.7120943490147,goods,5,1,7.1206220563326745,multiple,ABS,Main,1,0,0,14.292968244593048,5.325024406051707,92.8918142625105,2,10.638104751390259,S.R.13.01,4.0731870582296805,NORMAL
S18525,0,0,771.7704609054865,express,3,1,7.7319124455983,double,ABS,Down,2,0,0,3.6933182608539727,3.115518836298924,89.94671342327628,2,3.6845943454495806,G&R.59,8.515383575550166,NORMAL
S18526,1,0,467.25382817696016,passenger,1,0,8.242247672534795,double,AT,Main,4,0,0,10.551787524820709,0.006068172006547794,73.40862604862926,2,2.3741396028886035,PR102,10.2368560757102,SPEED_70kmph
S18527,1,0,601.4000653026733,express,1,1,7.113648549819693,multiple,ABS,Main,1,1,0,8.67310620922455,8.3618839548408,87.59860792808156,1,22.05376161736822,G&R.52,1.2031076509805962,NORMAL
S18528,1,0,432.6180970767829,goods,5,0,5.8755034581283905,single,AT,Loop,1,0,0,17.90475302433095,0.2413432520738416,107.67940534201249,2,2.7819381713365336,S.R.20.01,2.081399431204825,NORMAL
S18529,1,0,576.9568619891131,express,1,1,6.513077475581888,multiple,ABS,Up,1,0,0,11.216514964803778,5.294277382979211,96.9709769103805,1,4.333637283050111,S.R.8.01,0.5722814177622889,NORMAL
S18530,1,0,485.66891573336244,goods,1,0,6.130432053520658,single,AT,Up,0,0,0,7.98499250912445,6.380830893595517,72.75087739258596,2,0.8148217570009084,PR116,19.636786557598953,NORMAL
S18531,1,0,807.8479942545338,goods,4,0,5.574158550691424,double,AT,Up,0,0,0,18.56763574451075,1.2517710005250642,80.4887940744122,3,3.1320456603614666,G&R.70,11.441732958809407,NORMAL
